# This file contains the data of initial population
# of objectives = 3, # of constraints = 0, # of real_var = 12, # of bits of bin_var = 0, constr_violation, rank, crowding_distance
1.000000e+04	1.000000e+04	1.000000e+04	1.195974e-01	1.100173e-01	4.150489e-01	3.189359e-02	-1.691809e+00	4.146306e-01	-8.999836e-02	2.282099e-01	8.505159e-02	5.175188e-02	8.952151e+00	1.190901e+01	
1.000000e+04	1.000000e+04	1.000000e+04	1.740224e-01	2.288815e-02	3.400339e-01	1.721552e-01	-8.842324e-01	2.553580e-01	-8.540330e-02	1.147136e+00	8.549500e-02	8.097753e-02	7.954937e+00	8.645883e+00	
1.000000e+04	1.000000e+04	1.000000e+04	2.968561e-02	9.182721e-02	5.335525e-01	2.003749e-02	-4.090442e-01	5.398051e-01	-1.906413e-01	7.879296e-01	4.294717e-02	6.793543e-02	5.088910e+00	1.167289e+01	
1.000000e+04	1.000000e+04	1.000000e+04	6.179223e-02	1.766062e-02	4.486531e-01	4.023497e-02	-7.898736e-01	3.962606e-01	-5.662944e-02	9.513501e-01	7.065190e-02	2.346496e-02	3.288613e+00	5.293637e+00	
1.000000e+04	1.000000e+04	1.000000e+04	1.091186e-01	1.864072e-01	5.190183e-01	8.605998e-02	-5.171875e-01	4.167651e-01	-4.180413e-02	1.779669e+00	9.239572e-03	6.997148e-02	9.426080e+00	1.776543e+01	
1.000000e+04	1.000000e+04	1.000000e+04	1.159071e-01	1.983737e-01	2.409666e-01	1.167137e-02	-6.582335e-01	4.954121e-01	-8.743621e-02	1.959689e+00	8.786713e-02	2.897471e-02	1.389657e+00	9.680743e+00	
1.000000e+04	1.000000e+04	1.000000e+04	1.764654e-01	1.787202e-01	5.797249e-01	1.218696e-01	-1.743734e+00	2.441556e-01	-3.784086e-02	1.347452e+00	2.203131e-02	6.915057e-02	7.387856e-01	1.924180e+01	
1.000000e+04	1.000000e+04	1.000000e+04	6.507468e-02	1.813070e-01	5.259347e-01	8.931201e-02	-7.881999e-01	4.972387e-01	-1.419164e-01	3.718708e-01	7.863420e-02	5.876363e-02	1.943249e+00	9.151216e+00	
1.000000e+04	1.000000e+04	1.000000e+04	7.575426e-02	1.573745e-01	3.186976e-01	5.885504e-02	-1.847051e+00	3.881804e-01	-5.917791e-02	1.917604e+00	4.699084e-02	7.006188e-02	5.475686e+00	1.196211e+01	
1.000000e+04	1.000000e+04	1.000000e+04	1.977871e-01	8.026745e-02	2.358343e-01	4.975620e-02	-1.815006e+00	2.727735e-01	-1.674467e-01	8.357411e-01	2.520355e-02	2.320271e-03	8.350109e+00	1.716477e+01	
1.000000e+04	1.000000e+04	1.000000e+04	1.635543e-01	2.822875e-02	1.218834e-01	1.247642e-01	-5.440275e-01	2.190458e-01	-1.882993e-01	2.145151e-01	2.485757e-03	4.989780e-02	3.639427e+00	2.027411e+00	
1.000000e+04	1.000000e+04	1.000000e+04	1.516023e-02	2.111182e-02	1.300759e-01	1.135970e-01	-3.893448e-01	4.038603e-01	-1.727629e-01	1.589526e+00	8.758271e-04	4.150215e-02	3.903640e-02	2.026034e+00	
1.000000e+04	1.000000e+04	1.000000e+04	1.521377e-01	3.512987e-02	3.594405e-01	1.239477e-02	-1.603319e+00	2.769460e-01	-3.453989e-02	3.322350e-02	4.946060e-02	9.146095e-02	6.201419e+00	4.459129e+00	
1.000000e+04	1.000000e+04	1.000000e+04	3.062497e-02	1.363768e-01	2.648837e-01	4.373617e-02	-1.638775e+00	4.468551e-01	-1.470034e-01	5.128271e-01	7.988218e-02	3.390812e-02	8.012889e+00	1.209104e+01	
1.000000e+04	1.000000e+04	1.000000e+04	1.893657e-01	1.889339e-01	2.996064e-01	1.915564e-01	-1.281033e+00	3.015582e-01	-1.891963e-01	2.413434e-01	5.783534e-02	5.757427e-02	1.328358e+00	1.553586e+01	
1.000000e+04	1.000000e+04	1.000000e+04	1.859340e-01	8.353348e-04	4.964564e-01	9.060574e-02	-1.643422e-01	3.065274e-01	-7.703253e-02	1.429075e-01	9.477952e-03	9.769646e-02	2.485480e+00	5.509645e+00	
1.000000e+04	1.000000e+04	1.000000e+04	1.341679e-01	1.055427e-01	3.657619e-01	9.920433e-02	-2.677494e-01	2.664064e-01	-1.859307e-01	1.626907e+00	2.774545e-02	4.732614e-02	7.689203e+00	1.274235e+01	
1.000000e+04	1.000000e+04	1.000000e+04	1.752879e-01	1.651738e-01	4.786748e-01	9.639892e-02	-1.197352e+00	5.450927e-01	-1.560104e-01	6.629877e-01	8.938639e-02	2.443709e-03	7.554002e+00	1.624304e+01	
1.000000e+04	1.000000e+04	1.000000e+04	8.755462e-02	8.057921e-02	5.415706e-01	1.111316e-01	-1.241256e+00	1.658446e-01	-4.652681e-02	1.014230e-01	6.591665e-02	3.392775e-02	5.197331e+00	1.051450e+01	
1.000000e+04	1.000000e+04	1.000000e+04	1.344508e-01	1.187970e-01	2.695427e-01	1.904135e-01	-1.865981e+00	1.540028e-01	-8.853413e-02	1.886899e+00	9.337877e-02	3.440120e-02	3.981522e+00	6.706248e+00	
1.000000e+04	1.000000e+04	1.000000e+04	4.691606e-02	1.259723e-01	4.332359e-01	3.433165e-02	-6.924270e-01	3.109360e-01	-2.135949e-02	1.841192e-01	8.244693e-02	8.233544e-02	6.238767e+00	4.080625e+00	
1.000000e+04	1.000000e+04	1.000000e+04	1.910132e-01	8.638291e-02	2.271339e-01	1.266999e-01	-4.589551e-01	4.870005e-01	-1.734123e-01	8.865532e-01	3.677828e-02	4.790204e-02	3.925428e+00	8.696522e+00	
1.000000e+04	1.000000e+04	1.000000e+04	1.174465e-01	1.958431e-01	2.891236e-01	1.089546e-01	-1.353889e+00	4.881997e-01	-3.733602e-02	1.115272e+00	4.060758e-02	5.225980e-02	6.854760e+00	1.203787e+00	
1.000000e+04	1.000000e+04	1.000000e+04	1.888996e-01	1.251753e-01	1.758974e-01	1.560985e-01	-1.102362e+00	4.878357e-01	-1.513558e-02	8.087702e-01	2.073019e-02	2.272385e-02	1.829719e-01	1.956419e+01	
1.000000e+04	1.000000e+04	1.000000e+04	3.477803e-04	3.173063e-02	3.106039e-01	8.011425e-02	-7.261318e-01	5.068753e-01	-4.726879e-02	4.493334e-01	7.929559e-02	1.820956e-02	7.450926e+00	2.323464e+00	
1.000000e+04	1.000000e+04	1.000000e+04	1.917031e-01	1.202836e-01	4.367940e-01	7.926845e-02	-1.752490e+00	2.795320e-01	-1.192956e-01	1.375055e-01	9.847532e-02	5.765549e-02	8.372263e+00	8.675936e+00	
1.000000e+04	1.000000e+04	1.000000e+04	7.051005e-02	1.620584e-01	5.189420e-01	1.163104e-01	-1.925167e+00	5.280906e-01	-9.782978e-02	7.831111e-02	1.441342e-03	9.589458e-02	4.076973e+00	1.303332e+01	
1.000000e+04	1.000000e+04	1.000000e+04	1.545620e-01	4.238799e-02	5.379725e-01	1.174740e-01	-1.213111e+00	4.105188e-01	-7.045314e-02	7.049205e-01	2.222564e-02	3.554135e-02	7.167071e+00	6.921465e+00	
1.000000e+04	1.000000e+04	1.000000e+04	1.429240e-01	2.837931e-02	3.071801e-01	1.428538e-01	-5.646737e-01	2.257932e-01	-1.747248e-01	1.414268e-01	6.178327e-03	9.709113e-02	6.297767e+00	1.984373e+00	
